"MachineName";"Publish";"Protocol";"Store";"AddressFamily";"State";"ifIndex";"Caption";"Description";"ElementName";"InstanceID";"AdminDistance";"DestinationAddress";"IsStatic";"RouteMetric";"TypeOfRoute";"CompartmentId";"DestinationPrefix";"InterfaceAlias";"InterfaceIndex";"InterfaceMetric";"NextHop";"PreferredLifetime";"ValidLifetime";"PSComputerName"
"brint60";"No";"Local";"ActiveStore";"IPv4";"Alive";"2";;;;"<<>8:8:8:9>55<55:8:8:8:55;";;;;"256";"3";"1";"224.0.0.0/4";"em2";"2";"25";"0.0.0.0";"10675199.02:48:05.4775807";"10675199.02:48:05.4775807";
"brint60";"No";"Local";"ActiveStore";"IPv4";"Alive";"16";;;;"<<>8:8:8:9>55;@55:8:8:8:55;";;;;"256";"3";"1";"224.0.0.0/4";"em1";"16";"1";"0.0.0.0";"10675199.02:48:05.4775807";"10675199.02:48:05.4775807";
"brint60";"No";"Local";"ActiveStore";"IPv4";"Alive";"19";;;;"<<>8:8:8:9>55;C55:8:8:8:55;";;;;"256";"3";"1";"224.0.0.0/4";"em4";"19";"25";"0.0.0.0";"10675199.02:48:05.4775807";"10675199.02:48:05.4775807";
"brint60";"No";"Local";"ActiveStore";"IPv4";"Alive";"1";;;;"<<>8:8:8:9>55;55:8:8:8:55;";;;;"256";"3";"1";"224.0.0.0/4";"Loopback Pseudo-Interface 1";"1";"75";"0.0.0.0";"10675199.02:48:05.4775807";"10675199.02:48:05.4775807";
"brint60";"No";"Local";"ActiveStore";"IPv4";"Alive";"16";;;;";@>8>8;?@8<??9=<55;@55:8:8:8:55;";;;;"256";"3";"1";"164.4.156.255/32";"em1";"16";"1";"0.0.0.0";"10675199.02:48:05.4775807";"10675199.02:48:05.4775807";
"brint60";"No";"Local";"ActiveStore";"IPv4";"Alive";"16";;;;";@>8>8;?@8>;9=<55;@55:8:8:8:55;";;;;"256";"3";"1";"164.4.156.41/32";"em1";"16";"1";"0.0.0.0";"10675199.02:48:05.4775807";"10675199.02:48:05.4775807";
"brint60";"No";"Local";"ActiveStore";"IPv4";"Alive";"16";;;;";@>8>8;?@8:9<>55;@55:8:8:8:55;";;;;"256";"3";"1";"164.4.156.0/24";"em1";"16";"1";"0.0.0.0";"10675199.02:48:05.4775807";"10675199.02:48:05.4775807";
"brint60";"No";"Local";"ActiveStore";"IPv4";"Alive";"1";;;;";<A8<??8<??8<??9=<55;55:8:8:8:55;";;;;"256";"3";"1";"127.255.255.255/32";"Loopback Pseudo-Interface 1";"1";"75";"0.0.0.0";"10675199.02:48:05.4775807";"10675199.02:48:05.4775807";
"brint60";"No";"Local";"ActiveStore";"IPv4";"Alive";"1";;;;";<A8:8:8;9=<55;55:8:8:8:55;";;;;"256";"3";"1";"127.0.0.1/32";"Loopback Pseudo-Interface 1";"1";"75";"0.0.0.0";"10675199.02:48:05.4775807";"10675199.02:48:05.4775807";
"brint60";"No";"Local";"ActiveStore";"IPv4";"Alive";"1";;;;";<A8:8:8:9B55;55:8:8:8:55;";;;;"256";"3";"1";"127.0.0.0/8";"Loopback Pseudo-Interface 1";"1";"75";"0.0.0.0";"10675199.02:48:05.4775807";"10675199.02:48:05.4775807";
"brint60";"No";"NetMgmt";"ActiveStore";"IPv4";"Alive";"16";;;;":8:8:8:9:55;@55;@>8>8;?@8;55;";;;;"256";"3";"1";"0.0.0.0/0";"em1";"16";"1";"164.4.156.1";"10675199.02:48:05.4775807";"10675199.02:48:05.4775807";
"brint60";"No";"Local";"ActiveStore";"IPv6";"Alive";"1";;;;"pp::DD9B55;55DD55;";;;;"256";"3";"1";"ff00::/8";"Loopback Pseudo-Interface 1";"1";"75";"::";"10675199.02:48:05.4775807";"10675199.02:48:05.4775807";
"brint60";"No";"Local";"ActiveStore";"IPv6";"Alive";"1";;;;"DD;9;<B55;55DD55;";;;;"256";"3";"1";"::1/128";"Loopback Pseudo-Interface 1";"1";"75";"::";"10675199.02:48:05.4775807";"10675199.02:48:05.4775807";
"btipdcsvr";"No";"Local";"ActiveStore";"IPv4";"Alive";"11";;;;"<??8<??8<??8<??9=<55;;55:8:8:8:55;";;;;"256";"3";"1";"255.255.255.255/32";"Integrated NIC 1 Port 2-1";"11";"5";"0.0.0.0";"10675199.02:48:05.4775807";"10675199.02:48:05.4775807";
"btipdcsvr";"No";"Local";"ActiveStore";"IPv4";"Alive";"13";;;;"<??8<??8<??8<??9=<55;=55:8:8:8:55;";;;;"256";"3";"1";"255.255.255.255/32";"Integrated NIC 1 Port 4-1";"13";"5";"0.0.0.0";"10675199.02:48:05.4775807";"10675199.02:48:05.4775807";
"btipdcsvr";"No";"Local";"ActiveStore";"IPv4";"Alive";"8";;;;"<??8<??8<??8<??9=<55B55:8:8:8:55;";;;;"256";"3";"1";"255.255.255.255/32";"Integrated NIC 1 Port 3-1";"8";"25";"0.0.0.0";"10675199.02:48:05.4775807";"10675199.02:48:05.4775807";
"btipdcsvr";"No";"Local";"ActiveStore";"IPv4";"Alive";"5";;;;"<??8<??8<??8<??9=<55?55:8:8:8:55;";;;;"256";"3";"1";"255.255.255.255/32";"Embedded NIC 2";"5";"5";"0.0.0.0";"10675199.02:48:05.4775807";"10675199.02:48:05.4775807";
"btipdcsvr";"No";"Local";"ActiveStore";"IPv4";"Alive";"17";;;;"<??8<??8<??8<??9=<55;A55:8:8:8:55;";;;;"256";"3";"1";"255.255.255.255/32";"Integrated NIC 1 Port 1-1";"17";"5";"0.0.0.0";"10675199.02:48:05.4775807";"10675199.02:48:05.4775807";
"btipdcsvr";"No";"Local";"ActiveStore";"IPv4";"Alive";"4";;;;"<??8<??8<??8<??9=<55>55:8:8:8:55;";;;;"256";"3";"1";"255.255.255.255/32";"Embedded NIC 1";"4";"5";"0.0.0.0";"10675199.02:48:05.4775807";"10675199.02:48:05.4775807";
"btipdcsvr";"No";"Local";"ActiveStore";"IPv4";"Alive";"1";;;;"<??8<??8<??8<??9=<55;55:8:8:8:55;";;;;"256";"3";"1";"255.255.255.255/32";"Loopback Pseudo-Interface 1";"1";"75";"0.0.0.0";"10675199.02:48:05.4775807";"10675199.02:48:05.4775807";
"btipdcsvr";"No";"Local";"ActiveStore";"IPv4";"Alive";"11";;;;"<<>8:8:8:9>55;;55:8:8:8:55;";;;;"256";"3";"1";"224.0.0.0/4";"Integrated NIC 1 Port 2-1";"11";"5";"0.0.0.0";"10675199.02:48:05.4775807";"10675199.02:48:05.4775807";
"btipdcsvr";"No";"Local";"ActiveStore";"IPv4";"Alive";"13";;;;"<<>8:8:8:9>55;=55:8:8:8:55;";;;;"256";"3";"1";"224.0.0.0/4";"Integrated NIC 1 Port 4-1";"13";"5";"0.0.0.0";"10675199.02:48:05.4775807";"10675199.02:48:05.4775807";
"btipdcsvr";"No";"Local";"ActiveStore";"IPv4";"Alive";"8";;;;"<<>8:8:8:9>55B55:8:8:8:55;";;;;"256";"3";"1";"224.0.0.0/4";"Integrated NIC 1 Port 3-1";"8";"25";"0.0.0.0";"10675199.02:48:05.4775807";"10675199.02:48:05.4775807";
"btipdcsvr";"No";"Local";"ActiveStore";"IPv4";"Alive";"5";;;;"<<>8:8:8:9>55?55:8:8:8:55;";;;;"256";"3";"1";"224.0.0.0/4";"Embedded NIC 2";"5";"5";"0.0.0.0";"10675199.02:48:05.4775807";"10675199.02:48:05.4775807";
"btipdcsvr";"No";"Local";"ActiveStore";"IPv4";"Alive";"17";;;;"<<>8:8:8:9>55;A55:8:8:8:55;";;;;"256";"3";"1";"224.0.0.0/4";"Integrated NIC 1 Port 1-1";"17";"5";"0.0.0.0";"10675199.02:48:05.4775807";"10675199.02:48:05.4775807";
"btipdcsvr";"No";"Local";"ActiveStore";"IPv4";"Alive";"4";;;;"<<>8:8:8:9>55>55:8:8:8:55;";;;;"256";"3";"1";"224.0.0.0/4";"Embedded NIC 1";"4";"5";"0.0.0.0";"10675199.02:48:05.4775807";"10675199.02:48:05.4775807";
"btipdcsvr";"No";"Local";"ActiveStore";"IPv4";"Alive";"1";;;;"<<>8:8:8:9>55;55:8:8:8:55;";;;;"256";"3";"1";"224.0.0.0/4";"Loopback Pseudo-Interface 1";"1";"75";"0.0.0.0";"10675199.02:48:05.4775807";"10675199.02:48:05.4775807";
"btipdcsvr";"No";"Local";"ActiveStore";"IPv4";"Alive";"1";;;;";<A8<??8<??8<??9=<55;55:8:8:8:55;";;;;"256";"3";"1";"127.255.255.255/32";"Loopback Pseudo-Interface 1";"1";"75";"0.0.0.0";"10675199.02:48:05.4775807";"10675199.02:48:05.4775807";
"btipdcsvr";"No";"Local";"ActiveStore";"IPv4";"Alive";"1";;;;";<A8:8:8;9=<55;55:8:8:8:55;";;;;"256";"3";"1";"127.0.0.1/32";"Loopback Pseudo-Interface 1";"1";"75";"0.0.0.0";"10675199.02:48:05.4775807";"10675199.02:48:05.4775807";
"btipdcsvr";"No";"Local";"ActiveStore";"IPv4";"Alive";"1";;;;";<A8:8:8:9B55;55:8:8:8:55;";;;;"256";"3";"1";"127.0.0.0/8";"Loopback Pseudo-Interface 1";"1";"75";"0.0.0.0";"10675199.02:48:05.4775807";"10675199.02:48:05.4775807";
"btipdcsvr";"No";"Local";"ActiveStore";"IPv4";"Alive";"8";;;;";:8=@8<<B8;<A9=<55B55:8:8:8:55;";;;;"256";"3";"1";"10.36.228.127/32";"Integrated NIC 1 Port 3-1";"8";"25";"0.0.0.0";"10675199.02:48:05.4775807";"10675199.02:48:05.4775807";
"btipdcsvr";"No";"Local";"ActiveStore";"IPv4";"Alive";"8";;;;";:8=@8<<B8?9=<55B55:8:8:8:55;";;;;"256";"3";"1";"10.36.228.5/32";"Integrated NIC 1 Port 3-1";"8";"25";"0.0.0.0";"10675199.02:48:05.4775807";"10675199.02:48:05.4775807";
"btipdcsvr";"No";"Local";"ActiveStore";"IPv4";"Alive";"8";;;;";:8=@8<<B8:9<?55B55:8:8:8:55;";;;;"256";"3";"1";"10.36.228.0/25";"Integrated NIC 1 Port 3-1";"8";"25";"0.0.0.0";"10675199.02:48:05.4775807";"10675199.02:48:05.4775807";
"btipdcsvr";"No";"NetMgmt";"ActiveStore";"IPv4";"Alive";"8";;;;":8:8:8:9:55B55;:8=@8<<B8;55;";;;;"256";"3";"1";"0.0.0.0/0";"Integrated NIC 1 Port 3-1";"8";"25";"10.36.228.1";"10675199.02:48:05.4775807";"10675199.02:48:05.4775807";
"btipdcsvr";"No";"Local";"ActiveStore";"IPv6";"Alive";"1";;;;"pp::DD9B55;55DD55;";;;;"256";"3";"1";"ff00::/8";"Loopback Pseudo-Interface 1";"1";"75";"::";"10675199.02:48:05.4775807";"10675199.02:48:05.4775807";
"btipdcsvr";"No";"Local";"ActiveStore";"IPv6";"Alive";"1";;;;"DD;9;<B55;55DD55;";;;;"256";"3";"1";"::1/128";"Loopback Pseudo-Interface 1";"1";"75";"::";"10675199.02:48:05.4775807";"10675199.02:48:05.4775807";
"caint13";"No";"Local";"ActiveStore";"IPv4";"Alive";"4";;;;"<??8<??8<??8<??9=<55>55:8:8:8:55;";;;;"256";"3";"1";"255.255.255.255/32";"Slot3 Port 4";"4";"5";"0.0.0.0";"10675199.02:48:05.4775807";"10675199.02:48:05.4775807";
"caint13";"No";"Local";"ActiveStore";"IPv4";"Alive";"9";;;;"<??8<??8<??8<??9=<55C55:8:8:8:55;";;;;"256";"3";"1";"255.255.255.255/32";"Slot3 Port 3";"9";"5";"0.0.0.0";"10675199.02:48:05.4775807";"10675199.02:48:05.4775807";
"caint13";"No";"Local";"ActiveStore";"IPv4";"Alive";"5";;;;"<??8<??8<??8<??9=<55?55:8:8:8:55;";;;;"256";"3";"1";"255.255.255.255/32";"Slot3 Port 2";"5";"5";"0.0.0.0";"10675199.02:48:05.4775807";"10675199.02:48:05.4775807";
"caint13";"No";"Local";"ActiveStore";"IPv4";"Alive";"14";;;;"<??8<??8<??8<??9=<55;>55:8:8:8:55;";;;;"256";"3";"1";"255.255.255.255/32";"Slot3 Port 1";"14";"5";"0.0.0.0";"10675199.02:48:05.4775807";"10675199.02:48:05.4775807";
"caint13";"No";"Local";"ActiveStore";"IPv4";"Alive";"7";;;;"<??8<??8<??8<??9=<55A55:8:8:8:55;";;;;"256";"3";"1";"255.255.255.255/32";"em4";"7";"25";"0.0.0.0";"10675199.02:48:05.4775807";"10675199.02:48:05.4775807";
"caint13";"No";"Local";"ActiveStore";"IPv4";"Alive";"8";;;;"<??8<??8<??8<??9=<55B55:8:8:8:55;";;;;"256";"3";"1";"255.255.255.255/32";"em3";"8";"25";"0.0.0.0";"10675199.02:48:05.4775807";"10675199.02:48:05.4775807";
"caint13";"No";"Local";"ActiveStore";"IPv4";"Alive";"11";;;;"<??8<??8<??8<??9=<55;;55:8:8:8:55;";;;;"256";"3";"1";"255.255.255.255/32";"em2";"11";"25";"0.0.0.0";"10675199.02:48:05.4775807";"10675199.02:48:05.4775807";
"caint13";"No";"Local";"ActiveStore";"IPv4";"Alive";"13";;;;"<??8<??8<??8<??9=<55;=55:8:8:8:55;";;;;"256";"3";"1";"255.255.255.255/32";"em1";"13";"25";"0.0.0.0";"10675199.02:48:05.4775807";"10675199.02:48:05.4775807";
"caint13";"No";"Local";"ActiveStore";"IPv4";"Alive";"1";;;;"<??8<??8<??8<??9=<55;55:8:8:8:55;";;;;"256";"3";"1";"255.255.255.255/32";"Loopback Pseudo-Interface 1";"1";"75";"0.0.0.0";"10675199.02:48:05.4775807";"10675199.02:48:05.4775807";
"caint13";"No";"Local";"ActiveStore";"IPv4";"Alive";"4";;;;"<<>8:8:8:9>55>55:8:8:8:55;";;;;"256";"3";"1";"224.0.0.0/4";"Slot3 Port 4";"4";"5";"0.0.0.0";"10675199.02:48:05.4775807";"10675199.02:48:05.4775807";
"caint13";"No";"Local";"ActiveStore";"IPv4";"Alive";"9";;;;"<<>8:8:8:9>55C55:8:8:8:55;";;;;"256";"3";"1";"224.0.0.0/4";"Slot3 Port 3";"9";"5";"0.0.0.0";"10675199.02:48:05.4775807";"10675199.02:48:05.4775807";
"caint13";"No";"Local";"ActiveStore";"IPv4";"Alive";"5";;;;"<<>8:8:8:9>55?55:8:8:8:55;";;;;"256";"3";"1";"224.0.0.0/4";"Slot3 Port 2";"5";"5";"0.0.0.0";"10675199.02:48:05.4775807";"10675199.02:48:05.4775807";
"caint13";"No";"Local";"ActiveStore";"IPv4";"Alive";"14";;;;"<<>8:8:8:9>55;>55:8:8:8:55;";;;;"256";"3";"1";"224.0.0.0/4";"Slot3 Port 1";"14";"5";"0.0.0.0";"10675199.02:48:05.4775807";"10675199.02:48:05.4775807";
"caint13";"No";"Local";"ActiveStore";"IPv4";"Alive";"7";;;;"<<>8:8:8:9>55A55:8:8:8:55;";;;;"256";"3";"1";"224.0.0.0/4";"em4";"7";"25";"0.0.0.0";"10675199.02:48:05.4775807";"10675199.02:48:05.4775807";
"caint13";"No";"Local";"ActiveStore";"IPv4";"Alive";"8";;;;"<<>8:8:8:9>55B55:8:8:8:55;";;;;"256";"3";"1";"224.0.0.0/4";"em3";"8";"25";"0.0.0.0";"10675199.02:48:05.4775807";"10675199.02:48:05.4775807";
"caint13";"No";"Local";"ActiveStore";"IPv4";"Alive";"11";;;;"<<>8:8:8:9>55;;55:8:8:8:55;";;;;"256";"3";"1";"224.0.0.0/4";"em2";"11";"25";"0.0.0.0";"10675199.02:48:05.4775807";"10675199.02:48:05.4775807";
"caint13";"No";"Local";"ActiveStore";"IPv4";"Alive";"13";;;;"<<>8:8:8:9>55;=55:8:8:8:55;";;;;"256";"3";"1";"224.0.0.0/4";"em1";"13";"25";"0.0.0.0";"10675199.02:48:05.4775807";"10675199.02:48:05.4775807";
"caint13";"No";"Local";"ActiveStore";"IPv4";"Alive";"1";;;;"<<>8:8:8:9>55;55:8:8:8:55;";;;;"256";"3";"1";"224.0.0.0/4";"Loopback Pseudo-Interface 1";"1";"75";"0.0.0.0";"10675199.02:48:05.4775807";"10675199.02:48:05.4775807";
"caint13";"No";"Local";"ActiveStore";"IPv4";"Alive";"13";;;;";=B8;:=8;@<8<??9=<55;=55:8:8:8:55;";;;;"256";"3";"1";"138.103.162.255/32";"em1";"13";"25";"0.0.0.0";"10675199.02:48:05.4775807";"10675199.02:48:05.4775807";
"caint13";"No";"Local";"ActiveStore";"IPv4";"Alive";"13";;;;";=B8;:=8;@<8@A9=<55;=55:8:8:8:55;";;;;"256";"3";"1";"138.103.162.67/32";"em1";"13";"25";"0.0.0.0";"10675199.02:48:05.4775807";"10675199.02:48:05.4775807";
"caint13";"No";"Local";"ActiveStore";"IPv4";"Alive";"13";;;;";=B8;:=8;@<8:9<>55;=55:8:8:8:55;";;;;"256";"3";"1";"138.103.162.0/24";"em1";"13";"25";"0.0.0.0";"10675199.02:48:05.4775807";"10675199.02:48:05.4775807";
"caint13";"No";"Local";"ActiveStore";"IPv4";"Alive";"1";;;;";<A8<??8<??8<??9=<55;55:8:8:8:55;";;;;"256";"3";"1";"127.255.255.255/32";"Loopback Pseudo-Interface 1";"1";"75";"0.0.0.0";"10675199.02:48:05.4775807";"10675199.02:48:05.4775807";
"caint13";"No";"Local";"ActiveStore";"IPv4";"Alive";"1";;;;";<A8:8:8;9=<55;55:8:8:8:55;";;;;"256";"3";"1";"127.0.0.1/32";"Loopback Pseudo-Interface 1";"1";"75";"0.0.0.0";"10675199.02:48:05.4775807";"10675199.02:48:05.4775807";
"caint13";"No";"Local";"ActiveStore";"IPv4";"Alive";"1";;;;";<A8:8:8:9B55;55:8:8:8:55;";;;;"256";"3";"1";"127.0.0.0/8";"Loopback Pseudo-Interface 1";"1";"75";"0.0.0.0";"10675199.02:48:05.4775807";"10675199.02:48:05.4775807";
"caint13";"No";"NetMgmt";"ActiveStore";"IPv4";"Alive";"13";;;;":8:8:8:9:55;=55;=B8;:=8;@<8;55;";;;;"256";"3";"1";"0.0.0.0/0";"em1";"13";"25";"138.103.162.1";"10675199.02:48:05.4775807";"10675199.02:48:05.4775807";
"caint13";"No";"Local";"ActiveStore";"IPv6";"Alive";"1";;;;"pp::DD9B55;55DD55;";;;;"256";"3";"1";"ff00::/8";"Loopback Pseudo-Interface 1";"1";"75";"::";"10675199.02:48:05.4775807";"10675199.02:48:05.4775807";
"caint13";"No";"Local";"ActiveStore";"IPv6";"Alive";"1";;;;"DD;9;<B55;55DD55;";;;;"256";"3";"1";"::1/128";"Loopback Pseudo-Interface 1";"1";"75";"::";"10675199.02:48:05.4775807";"10675199.02:48:05.4775807";
"caint1";"No";"Local";"ActiveStore";"IPv4";"Alive";"5";;;;"<??8<??8<??8<??9=<55?55:8:8:8:55;";;;;"256";"3";"1";"255.255.255.255/32";"Ethernet 5";"5";"25";"0.0.0.0";"10675199.02:48:05.4775807";"10675199.02:48:05.4775807";
"caint1";"No";"Local";"ActiveStore";"IPv4";"Alive";"8";;;;"<??8<??8<??8<??9=<55B55:8:8:8:55;";;;;"256";"3";"1";"255.255.255.255/32";"Ethernet 2";"8";"25";"0.0.0.0";"10675199.02:48:05.4775807";"10675199.02:48:05.4775807";
"caint1";"No";"Local";"ActiveStore";"IPv4";"Alive";"4";;;;"<??8<??8<??8<??9=<55>55:8:8:8:55;";;;;"256";"3";"1";"255.255.255.255/32";"Ethernet 4";"4";"15";"0.0.0.0";"10675199.02:48:05.4775807";"10675199.02:48:05.4775807";
"caint1";"No";"Local";"ActiveStore";"IPv4";"Alive";"10";;;;"<??8<??8<??8<??9=<55;:55:8:8:8:55;";;;;"256";"3";"1";"255.255.255.255/32";"Ethernet";"10";"25";"0.0.0.0";"10675199.02:48:05.4775807";"10675199.02:48:05.4775807";
"caint1";"No";"Local";"ActiveStore";"IPv4";"Alive";"3";;;;"<??8<??8<??8<??9=<55=55:8:8:8:55;";;;;"256";"3";"1";"255.255.255.255/32";"Prod";"3";"25";"0.0.0.0";"10675199.02:48:05.4775807";"10675199.02:48:05.4775807";
"caint1";"No";"Local";"ActiveStore";"IPv4";"Alive";"1";;;;"<??8<??8<??8<??9=<55;55:8:8:8:55;";;;;"256";"3";"1";"255.255.255.255/32";"Loopback Pseudo-Interface 1";"1";"75";"0.0.0.0";"10675199.02:48:05.4775807";"10675199.02:48:05.4775807";
"caint1";"No";"Local";"ActiveStore";"IPv4";"Alive";"5";;;;"<<>8:8:8:9>55?55:8:8:8:55;";;;;"256";"3";"1";"224.0.0.0/4";"Ethernet 5";"5";"25";"0.0.0.0";"10675199.02:48:05.4775807";"10675199.02:48:05.4775807";
"caint1";"No";"Local";"ActiveStore";"IPv4";"Alive";"8";;;;"<<>8:8:8:9>55B55:8:8:8:55;";;;;"256";"3";"1";"224.0.0.0/4";"Ethernet 2";"8";"25";"0.0.0.0";"10675199.02:48:05.4775807";"10675199.02:48:05.4775807";
"caint1";"No";"Local";"ActiveStore";"IPv4";"Alive";"4";;;;"<<>8:8:8:9>55>55:8:8:8:55;";;;;"256";"3";"1";"224.0.0.0/4";"Ethernet 4";"4";"15";"0.0.0.0";"10675199.02:48:05.4775807";"10675199.02:48:05.4775807";
"caint1";"No";"Local";"ActiveStore";"IPv4";"Alive";"10";;;;"<<>8:8:8:9>55;:55:8:8:8:55;";;;;"256";"3";"1";"224.0.0.0/4";"Ethernet";"10";"25";"0.0.0.0";"10675199.02:48:05.4775807";"10675199.02:48:05.4775807";
"caint1";"No";"Local";"ActiveStore";"IPv4";"Alive";"3";;;;"<<>8:8:8:9>55=55:8:8:8:55;";;;;"256";"3";"1";"224.0.0.0/4";"Prod";"3";"25";"0.0.0.0";"10675199.02:48:05.4775807";"10675199.02:48:05.4775807";
"caint1";"No";"Local";"ActiveStore";"IPv4";"Alive";"1";;;;"<<>8:8:8:9>55;55:8:8:8:55;";;;;"256";"3";"1";"224.0.0.0/4";"Loopback Pseudo-Interface 1";"1";"75";"0.0.0.0";"10675199.02:48:05.4775807";"10675199.02:48:05.4775807";
"caint1";"No";"Local";"ActiveStore";"IPv4";"Alive";"5";;;;";@C8<?>8C?8<??9=<55?55:8:8:8:55;";;;;"256";"3";"1";"169.254.95.255/32";"Ethernet 5";"5";"25";"0.0.0.0";"10675199.02:48:05.4775807";"10675199.02:48:05.4775807";
"caint1";"No";"Local";"ActiveStore";"IPv4";"Alive";"5";;;;";@C8<?>8C?8;<:9=<55?55:8:8:8:55;";;;;"256";"3";"1";"169.254.95.120/32";"Ethernet 5";"5";"25";"0.0.0.0";"10675199.02:48:05.4775807";"10675199.02:48:05.4775807";
"caint1";"No";"Local";"ActiveStore";"IPv4";"Alive";"5";;;;";@C8<?>8C?8:9<>55?55:8:8:8:55;";;;;"256";"3";"1";"169.254.95.0/24";"Ethernet 5";"5";"25";"0.0.0.0";"10675199.02:48:05.4775807";"10675199.02:48:05.4775807";
"caint1";"No";"Local";"ActiveStore";"IPv4";"Alive";"3";;;;";=B8;:=8B;8<??9=<55=55:8:8:8:55;";;;;"256";"3";"1";"138.103.81.255/32";"Prod";"3";"25";"0.0.0.0";"10675199.02:48:05.4775807";"10675199.02:48:05.4775807";
"caint1";"No";"Local";"ActiveStore";"IPv4";"Alive";"3";;;;";=B8;:=8B;8>:9=<55=55:8:8:8:55;";;;;"256";"3";"1";"138.103.81.40/32";"Prod";"3";"25";"0.0.0.0";"10675199.02:48:05.4775807";"10675199.02:48:05.4775807";
"caint1";"No";"Local";"ActiveStore";"IPv4";"Alive";"3";;;;";=B8;:=8B;8:9<>55=55:8:8:8:55;";;;;"256";"3";"1";"138.103.81.0/24";"Prod";"3";"25";"0.0.0.0";"10675199.02:48:05.4775807";"10675199.02:48:05.4775807";
"caint1";"No";"Local";"ActiveStore";"IPv4";"Alive";"1";;;;";<A8<??8<??8<??9=<55;55:8:8:8:55;";;;;"256";"3";"1";"127.255.255.255/32";"Loopback Pseudo-Interface 1";"1";"75";"0.0.0.0";"10675199.02:48:05.4775807";"10675199.02:48:05.4775807";
"caint1";"No";"Local";"ActiveStore";"IPv4";"Alive";"1";;;;";<A8:8:8;9=<55;55:8:8:8:55;";;;;"256";"3";"1";"127.0.0.1/32";"Loopback Pseudo-Interface 1";"1";"75";"0.0.0.0";"10675199.02:48:05.4775807";"10675199.02:48:05.4775807";
"caint1";"No";"Local";"ActiveStore";"IPv4";"Alive";"1";;;;";<A8:8:8:9B55;55:8:8:8:55;";;;;"256";"3";"1";"127.0.0.0/8";"Loopback Pseudo-Interface 1";"1";"75";"0.0.0.0";"10675199.02:48:05.4775807";"10675199.02:48:05.4775807";
"caint1";"No";"NetMgmt";"ActiveStore";"IPv4";"Alive";"3";;;;":8:8:8:9:55=55;=B8;:=8B;8;55;";;;;"256";"3";"1";"0.0.0.0/0";"Prod";"3";"25";"138.103.81.1";"10675199.02:48:05.4775807";"10675199.02:48:05.4775807";
"caint1";"No";"Local";"ActiveStore";"IPv6";"Alive";"1";;;;"pp::DD9B55;55DD55;";;;;"256";"3";"1";"ff00::/8";"Loopback Pseudo-Interface 1";"1";"75";"::";"10675199.02:48:05.4775807";"10675199.02:48:05.4775807";
"caint1";"No";"Local";"ActiveStore";"IPv6";"Alive";"1";;;;"DD;9;<B55;55DD55;";;;;"256";"3";"1";"::1/128";"Loopback Pseudo-Interface 1";"1";"75";"::";"10675199.02:48:05.4775807";"10675199.02:48:05.4775807";
"cncatsm01";"No";"Local";"ActiveStore";"IPv4";"5";;;;"<??8<??8<??8<??9=<55?55:8:8:8:55;";;;;"256";"3";"1";"255.255.255.255/32";"Ethernet";"5";"0.0.0.0";"10675199.02:48:05.4775807";"10675199.02:48:05.4775807";
"cncatsm01";"No";"Local";"ActiveStore";"IPv4";"4";;;;"<??8<??8<??8<??9=<55>55:8:8:8:55;";;;;"256";"3";"1";"255.255.255.255/32";"Local Area Connection 2";"4";"0.0.0.0";"10675199.02:48:05.4775807";"10675199.02:48:05.4775807";
"cncatsm01";"No";"Local";"ActiveStore";"IPv4";"2";;;;"<??8<??8<??8<??9=<55<55:8:8:8:55;";;;;"256";"3";"1";"255.255.255.255/32";"Production";"2";"0.0.0.0";"10675199.02:48:05.4775807";"10675199.02:48:05.4775807";
"cncatsm01";"No";"Local";"ActiveStore";"IPv4";"8";;;;"<??8<??8<??8<??9=<55B55:8:8:8:55;";;;;"256";"3";"1";"255.255.255.255/32";"Local Area Connection 3";"8";"0.0.0.0";"10675199.02:48:05.4775807";"10675199.02:48:05.4775807";
"cncatsm01";"No";"Local";"ActiveStore";"IPv4";"6";;;;"<??8<??8<??8<??9=<55@55:8:8:8:55;";;;;"256";"3";"1";"255.255.255.255/32";"Producation";"6";"0.0.0.0";"10675199.02:48:05.4775807";"10675199.02:48:05.4775807";
"cncatsm01";"No";"Local";"ActiveStore";"IPv4";"1";;;;"<??8<??8<??8<??9=<55;55:8:8:8:55;";;;;"256";"3";"1";"255.255.255.255/32";"Loopback Pseudo-Interface 1";"1";"0.0.0.0";"10675199.02:48:05.4775807";"10675199.02:48:05.4775807";
"cncatsm01";"No";"Local";"ActiveStore";"IPv4";"5";;;;"<<>8:8:8:9>55?55:8:8:8:55;";;;;"256";"3";"1";"224.0.0.0/4";"Ethernet";"5";"0.0.0.0";"10675199.02:48:05.4775807";"10675199.02:48:05.4775807";
"cncatsm01";"No";"Local";"ActiveStore";"IPv4";"4";;;;"<<>8:8:8:9>55>55:8:8:8:55;";;;;"256";"3";"1";"224.0.0.0/4";"Local Area Connection 2";"4";"0.0.0.0";"10675199.02:48:05.4775807";"10675199.02:48:05.4775807";
"cncatsm01";"No";"Local";"ActiveStore";"IPv4";"2";;;;"<<>8:8:8:9>55<55:8:8:8:55;";;;;"256";"3";"1";"224.0.0.0/4";"Production";"2";"0.0.0.0";"10675199.02:48:05.4775807";"10675199.02:48:05.4775807";
