"MachineName";"DeviceID";"VolumeName";"SizeGb";"FreeSpaceGb";"FreeSpace(%)";"VolumeSerialNumber";"Description";"Compressed";"VolumeDirty";"SupportsDiskQuotas";"DiskQueueLength"
"seint3190";"E:";"Data";"2000";"458,23";"22,91";"B44E32A6";"Local Fixed Disk";"False";"False";"True";"0"
"seint3191";"C:";"System";"120";"25,49";"21,32";"74FDA153";"Local Fixed Disk";"False";"False";"True";"0"
"seint3191";"D:";"New Volume";"400";"164,35";"41,09";"BA7B359A";"Local Fixed Disk";"False";"False";"True";"0"
"seint3191";"J:";"IBM";"15";"14,77";"98,47";"AC0F3F54";"Local Fixed Disk";"False";"False";"True";"0"
"seint3196";"C:";"SYSTEM";"180";"31,89";"17,72";"3A166E49";"Local Fixed Disk";"False";"False";"True";"0,01"
"seint3196";"D:";"IBM";"250";"54,5";"21,80";"32085560";"Local Fixed Disk";"False";"False";"True";"0"
"seint3196";"E:";"Aris Connect";"270";"148,24";"54,90";"5EF8BA29";"Local Fixed Disk";"False";"False";"True";"0,01"
"seint3197";"C:";"SYSTEM";"220";"33,09";"15,04";"3A166E49";"Local Fixed Disk";"False";"False";"True";"0"
"seint3197";"D:";"IBM";"50";"46,17";"92,34";"32085560";"Local Fixed Disk";"False";"False";"True";"0"
"seint3197";"E:";"Applications";"500";"402,44";"80,49";"C4D05B08";"Local Fixed Disk";"False";"False";"True";"0"
"seint3197";"F:";"Packages";"50";"11,35";"22,70";"42E694C7";"Local Fixed Disk";"False";"False";"True";"0"
"seint3197";"G:";"Infor ES";"200";"155";"77,55";"8298BB75";"Local Fixed Disk";"False";"False";"True";"0"
"seint3197";"Q:";"Quorum";"1";"0,95";"95,00";"00D99EA9";"Local Fixed Disk";"False";"False";"True";"0"
"seint3197";"S:";"Shared drive";"700";"526,76";"75,25";"AA5ACF1D";"Local Fixed Disk";"False";"False";"True";"0"
"MachineName";"DeviceID";"VolumeName";"SizeGb";"FreeSpaceGb";"FreeSpace(%)";"VolumeSerialNumber";"Description";"Compressed";"VolumeDirty";"SupportsDiskQuotas";"DiskQueueLength"
"seint3197";"C:";"SYSTEM";"220";"33,08";"15,04";"3A166E49";"Local Fixed Disk";"False";"False";"True";"0,01"
"seint3197";"D:";"IBM";"50";"46,17";"92,34";"32085560";"Local Fixed Disk";"False";"False";"True";"0"
"seint3197";"E:";"Applications";"500";"402,44";"80,49";"C4D05B08";"Local Fixed Disk";"False";"False";"True";"0"
"seint3197";"F:";"Packages";"50";"11,35";"22,70";"42E694C7";"Local Fixed Disk";"False";"False";"True";"0"
"seint3197";"G:";"Infor ES";"200";"155";"77,55";"8298BB75";"Local Fixed Disk";"False";"False";"True";"0"
"seint3197";"Q:";"Quorum";"1";"0,95";"95,00";"00D99EA9";"Local Fixed Disk";"False";"False";"True";"0"
"seint3197";"S:";"Shared drive";"700";"526,76";"75,25";"AA5ACF1D";"Local Fixed Disk";"False";"False";"True";"0"
"MachineName";"DeviceID";"VolumeName";"SizeGb";"FreeSpaceGb";"FreeSpace(%)";"VolumeSerialNumber";"Description";"Compressed";"VolumeDirty";"SupportsDiskQuotas";"DiskQueueLength"
"seint3197";"C:";"SYSTEM";"220";"33,08";"15,04";"3A166E49";"Local Fixed Disk";"False";"False";"True";"0"
"seint3197";"D:";"IBM";"50";"46,17";"92,34";"32085560";"Local Fixed Disk";"False";"False";"True";"0"
"seint3197";"E:";"Applications";"500";"402,43";"80,49";"C4D05B08";"Local Fixed Disk";"False";"False";"True";"0"
"seint3197";"F:";"Packages";"50";"11,35";"22,70";"42E694C7";"Local Fixed Disk";"False";"False";"True";"0"
"seint3197";"G:";"Infor ES";"200";"155";"77,55";"8298BB75";"Local Fixed Disk";"False";"False";"True";"0,01"
"seint3197";"Q:";"Quorum";"1";"0,95";"95,00";"00D99EA9";"Local Fixed Disk";"False";"False";"True";"0"
"seint3197";"S:";"Shared drive";"700";"526,76";"75,25";"AA5ACF1D";"Local Fixed Disk";"False";"False";"True";"0"
"seint3198";"C:";"System";"120";"75,19";"63,09";"74FDA153";"Local Fixed Disk";"False";"False";"True";"0"
"seint3198";"D:";"IBM";"15";"9,02";"60,13";"AC0F3F54";"Local Fixed Disk";"False";"False";"True";"0"
"seint3198";"E:";"Applications";"100";"83,2";"83,20";"5A196FEB";"Local Fixed Disk";"False";"False";"True";"0"
"seint3198";"F:";"Packages";"50";"49,91";"99,82";"042BBB06";"Local Fixed Disk";"False";"False";"True";"0"
"seint3199";"C:";"SYSTEM";"120";"55,49";"46,24";"3A166E49";"Local Fixed Disk";"False";"False";"True";"0"
"seint3199";"D:";"IBM";"50";"22,62";"45,24";"32085560";"Local Fixed Disk";"False";"False";"True";"0"
"seint3199";"E:";"Applications";"100";"53,8";"53,80";"38D38D05";"Local Fixed Disk";"False";"False";"True";"0"
"seint3199";"F:";"Packages";"50";"49,83";"99,66";"BCEC9F01";"Local Fixed Disk";"False";"False";"True";"0"
"seint3200";"C:";"SYSTEM";"160";"26,93";"16,83";"3A166E49";"Local Fixed Disk";"False";"False";"True";"0"
"seint3200";"D:";"IBM";"50";"36,85";"73,70";"32085560";"Local Fixed Disk";"False";"False";"True";"0"
"seint3200";"E:";"Applications";"600";"539,36";"89,89";"C842A30B";"Local Fixed Disk";"False";"False";"True";"0"
"seint3200";"F:";"Packages";"150";"84,89";"56,59";"4E5796DA";"Local Fixed Disk";"False";"False";"True";"0"
"seint3200";"G:";"Infor ES";"200";"154,99";"77,55";"9465842C";"Local Fixed Disk";"False";"False";"True";"0"
"seint3202";"C:";"SYSTEM";"150";"64,3";"43,02";"3A166E49";"Local Fixed Disk";"False";"False";"True";"0"
"seint3202";"D:";"IBM";"50";"37,57";"75,14";"32085560";"Local Fixed Disk";"False";"False";"True";"0"
"seint3202";"E:";"SQLSystem";"30";"8,01";"26,70";"2ACC5933";"Local Fixed Disk";"False";"False";"True";"0"
"seint3202";"F:";"TempDB 80GB";"30";"13,93";"46,43";"B0E0F368";"Local Fixed Disk";"False";"False";"True";"0"
"seint3202";"G:";"TempLog";"15";"13,95";"93,00";"62F8889C";"Local Fixed Disk";"False";"False";"True";"0"
"seint3202";"H:";"UserDB";"100";"22,21";"22,21";"8A086C42";"Local Fixed Disk";"False";"False";"True";"0"
"seint3202";"J:";"UserLog";"100";"67,95";"67,95";"CC14E4EE";"Local Fixed Disk";"False";"False";"True";"0"
"seint3203";"C:";"SYSTEM";"120";"26,9";"22,57";"3A166E49";"Local Fixed Disk";"False";"False";"True";"0"
"seint3203";"D:";"IBM";"50";"14,5";"29,00";"32085560";"Local Fixed Disk";"False";"False";"True";"0"
"seint3203";"E:";"System";"20";"14,88";"74,89";"66BB6CB5";"Local Fixed Disk";"False";"False";"True";"0"
"seint3203";"F:";"TempDB";"80";"34,47";"43,16";"84CDA435";"Local Fixed Disk";"False";"False";"True";"0"
"seint3203";"G:";"TempLog";"10";"6,87";"68,91";"90DCF651";"Local Fixed Disk";"False";"False";"True";"0"
"seint3203";"H:";"UserDB";"1460";"487,53";"33,41";"80EE73B7";"Local Fixed Disk";"False";"False";"True";"0"
"seint3203";"J:";"UserLog";"230";"212,1";"92,27";"B2087D29";"Local Fixed Disk";"False";"False";"True";"0"
"seint3203";"M:";"SSRS";"5";"4,94";"99,40";"321AD810";"Local Fixed Disk";"False";"False";"True";"0"
"seint3205";"C:";"SYSTEM";"120";"23,21";"19,47";"3A166E49";"Local Fixed Disk";"False";"False";"True";"0"
"seint3205";"D:";"IBM";"50";"31,06";"62,12";"32085560";"Local Fixed Disk";"False";"False";"True";"0"
"seint3205";"E:";"System";"20";"13,71";"68,55";"2A6FC882";"Local Fixed Disk";"False";"False";"True";"0"
"seint3205";"F:";"TempDB";"30";"11,34";"37,80";"92D7C5DB";"Local Fixed Disk";"False";"False";"True";"0"
"seint3205";"G:";"TempLog";"10";"6,96";"69,60";"0AB7BC4A";"Local Fixed Disk";"False";"False";"True";"0"
"seint3205";"H:";"UserDB";"200";"172,34";"86,17";"427F92B6";"Local Fixed Disk";"False";"False";"True";"0"
"seint3205";"J:";"UserLog";"30";"29,02";"96,73";"2421B11B";"Local Fixed Disk";"False";"False";"True";"0"
"seint3205";"N:";"Applications";"50";"13,9";"27,80";"E2513082";"Local Fixed Disk";"False";"False";"True";"0"
"seint3206";"C:";"SYSTEM";"120";"22,47";"18,73";"3A166E49";"Local Fixed Disk";"False";"False";"True";"0"
"seint3206";"D:";"IBM";"50";"38,13";"76,26";"32085560";"Local Fixed Disk";"False";"False";"True";"0"
"seint3206";"E:";"System";"20";"12,29";"61,45";"0E92280A";"Local Fixed Disk";"False";"False";"True";"0"
"seint3206";"F:";"TempDB";"230";"182,37";"79,29";"EA8B3A56";"Local Fixed Disk";"False";"False";"True";"0"
"seint3206";"G:";"TempLog";"10";"2,74";"27,40";"8083C468";"Local Fixed Disk";"False";"False";"True";"0"
"seint3206";"H:";"UserDB";"1400";"269,54";"19,25";"3A4F4042";"Local Fixed Disk";"False";"False";"True";"0"
"seint3206";"J:";"UserLog";"280";"40,89";"14,60";"466F2F70";"Local Fixed Disk";"False";"False";"True";"0"
"seint3210";"C:";"SYSTEM";"170";"68,14";"40,21";"3A166E49";"Local Fixed Disk";"False";"False";"True";"0"
"seint3210";"D:";"IBM";"50";"25,69";"51,38";"32085560";"Local Fixed Disk";"False";"False";"True";"0"
"seint3210";"E:";"Applications Test";"150";"121,76";"81,17";"EEDDFFBD";"Local Fixed Disk";"False";"False";"True";"0"
"seint3210";"F:";"Repository and Distribution";"500";"259,77";"51,95";"12F007A1";"Local Fixed Disk";"False";"False";"True";"0"
"seint3211";"C:";"SYSTEM";"120";"21,09";"17,65";"3A166E49";"Local Fixed Disk";"False";"False";"True";"0"
"seint3211";"D:";"IBM";"50";"20,14";"40,28";"32085560";"Local Fixed Disk";"False";"False";"True";"0"
"seint3211";"E:";"Applications";"60";"50,18";"83,81";"6A46B13B";"Local Fixed Disk";"False";"False";"True";"0"
"seint3220";"C:";"SYSTEM";"120";"55,65";"46,38";"3A166E49";"Local Fixed Disk";"False";"False";"True";"0"
"seint3220";"D:";"IBM";"50";"17,68";"35,36";"32085560";"Local Fixed Disk";"False";"False";"True";"0"
"seint3220";"E:";"TestQA";"120";"18,32";"15,27";"564686C7";"Local Fixed Disk";"False";"False";"True";"0"
"seint3221";"C:";"SYSTEM";"150";"75,3";"50,20";"3A166E49";"Local Fixed Disk";"False";"False";"True";"0"
"seint3221";"D:";"IBM";"50";"19,91";"39,82";"32085560";"Local Fixed Disk";"False";"False";"True";"0"
"seint3221";"E:";"Prod";"200";"39,62";"19,81";"2A0657A8";"Local Fixed Disk";"False";"False";"True";"0"
"seint3243";"C:";"SYSTEM";"120";"43,1";"35,92";"3A166E49";"Local Fixed Disk";"False";"False";"True";"0"
"seint3243";"D:";"IBM";"215";"168,15";"78,21";"32085560";"Local Fixed Disk";"False";"False";"True";"0"
"seint3243";"E:";"IBM";"20";"19,94";"99,70";"78D80E34";"Local Fixed Disk";"False";"False";"True";"0"
"seint3246";"C:";"System";"149";"90.42";"60.79%";"74FDA153";"Local Fixed Disk";"False";"False";"True";"0"
"seint3246";"D:";"Application";"2000";"48.9";"2.45%";"8822B33C";"Local Fixed Disk";"False";"False";"True";"0"
"seint3246";"E:";"System";"20";"15.73";"78.65%";"968E26CA";"Local Fixed Disk";"False";"False";"True";"0"
"seint3246";"F:";"TempDB";"50";"27.45";"54.90%";"F0D5BACF";"Local Fixed Disk";"False";"False";"True";"0"
"seint3246";"G:";"TEMPLOG";"20";"18.9";"94.50%";"DC497188";"Local Fixed Disk";"False";"False";"True";"0"
